split,wav,frame_idx,time_s,token,label,prob,pred
train,./chunk_0_Tanya/chunk_0.wav,554,14.958,अ,0,0.3369854688644409,0
train,./chunk_4Tanya/chunk_4.wav,562,15.174,न,0,0.3846113085746765,0
train,./chunk_4Tanya/chunk_4.wav,794,21.438,ए,0,0.5102025270462036,0
train,./chunk_4Tanya/chunk_4.wav,607,16.389,फ,0,0.6267581582069397,0
train,./chunk_7_deepak/chunk_7.wav,955,25.785,स,0,0.6298303008079529,0
train,./chunk_7_deepak/chunk_7.wav,330,8.91,प,0,0.059130921959877014,0
train,./chunk_0_Tanya/chunk_0.wav,414,11.177999999999999,अ,0,0.3115154206752777,0
train,./chunk_4Tanya/chunk_4.wav,540,14.58,अ,0,0.2890845239162445,0
train,./chunk_0_Tanya/chunk_0.wav,642,17.334,इ,0,0.136689692735672,0
train,./chunk_0_Tanya/chunk_0.wav,289,7.803,अ,0,0.09942665696144104,0
train,./chunk_0_Tanya/chunk_0.wav,692,18.684,स,1,0.6587020754814148,0
train,./chunk_0_Tanya/chunk_0.wav,230,6.21,स,1,0.7991697192192078,1
train,./chunk_4Tanya/chunk_4.wav,86,2.322,अ,0,0.08293727785348892,0
train,./chunk_0_Tanya/chunk_0.wav,280,7.56,ए,0,0.13825462758541107,0
train,./chunk_0_Tanya/chunk_0.wav,87,2.3489999999999998,ए,0,0.10857561230659485,0
train,./chunk_4Tanya/chunk_4.wav,876,23.652,द,0,0.1647202968597412,0
train,./chunk_4Tanya/chunk_4.wav,26,0.702,न,1,0.8136640787124634,1
train,./chunk_7_deepak/chunk_7.wav,125,3.375,इ,0,0.6090239882469177,0
train,./chunk_7_deepak/chunk_7.wav,1007,27.189,ल,0,0.5665324330329895,0
train,./chunk_4Tanya/chunk_4.wav,883,23.841,त,0,0.1024802029132843,0
train,./chunk_0_Tanya/chunk_0.wav,665,17.955,क,0,0.055852893739938736,0
train,./chunk_7_deepak/chunk_7.wav,813,21.951,अ,0,0.6196355223655701,0
train,./chunk_4Tanya/chunk_4.wav,125,3.375,स,0,0.6466619968414307,0
train,./chunk_0_Tanya/chunk_0.wav,348,9.395999999999999,अ,0,0.5218526721000671,0
train,./chunk_0_Tanya/chunk_0.wav,1025,27.675,न,0,0.41971859335899353,0
train,./chunk_10_Richa/chunk_10.wav,84,2.268,अ,0,0.47140422463417053,0
train,./chunk_4Tanya/chunk_4.wav,80,2.16,ग,0,0.11554159224033356,0
train,./chunk_7_deepak/chunk_7.wav,948,25.596,त,1,0.6349831223487854,0
train,./chunk_0_Tanya/chunk_0.wav,286,7.7219999999999995,ख,0,0.3331138789653778,0
train,./chunk_10_Richa/chunk_10.wav,125,3.375,अ,0,0.5045840740203857,0
train,./chunk_0_Tanya/chunk_0.wav,886,23.922,इ,0,0.3912530243396759,0
train,./chunk_4Tanya/chunk_4.wav,720,19.44,क,1,0.711233377456665,1
train,./chunk_0_Tanya/chunk_0.wav,199,5.373,स,0,0.4502965211868286,0
train,./chunk_0_Tanya/chunk_0.wav,695,18.765,इ,0,0.36407485604286194,0
train,./chunk_0_Tanya/chunk_0.wav,225,6.075,स,0,0.24449250102043152,0
train,./chunk_4Tanya/chunk_4.wav,341,9.207,त,0,0.19739089906215668,0
train,./chunk_4Tanya/chunk_4.wav,548,14.796,ए,0,0.017908629029989243,0
train,./chunk_7_deepak/chunk_7.wav,320,8.64,प,0,0.5788541436195374,0
train,./chunk_4Tanya/chunk_4.wav,814,21.977999999999998,ए,0,0.2382878214120865,0
train,./chunk_0_Tanya/chunk_0.wav,72,1.944,न,0,0.34107792377471924,0
train,./chunk_0_Tanya/chunk_0.wav,853,23.031,अ,0,0.29682570695877075,0
train,./chunk_0_Tanya/chunk_0.wav,48,1.296,म,1,0.5694366693496704,0
train,./chunk_4Tanya/chunk_4.wav,910,24.57,अ,0,0.39699509739875793,0
train,./chunk_10_Richa/chunk_10.wav,145,3.915,ए,0,0.19504068791866302,0
train,./chunk_7_deepak/chunk_7.wav,96,2.592,इ,0,0.714810848236084,1
train,./chunk_7_deepak/chunk_7.wav,517,13.959,ज,0,0.3700106143951416,0
train,./chunk_4Tanya/chunk_4.wav,724,19.548,इ,0,0.3851834237575531,0
train,./chunk_0_Tanya/chunk_0.wav,1060,28.62,अ,0,0.1491699367761612,0
train,./chunk_7_deepak/chunk_7.wav,398,10.746,इ,0,0.4958833158016205,0
train,./chunk_0_Tanya/chunk_0.wav,102,2.754,र,1,0.5547265410423279,0
train,./chunk_4Tanya/chunk_4.wav,603,16.281,ए,0,0.06144871562719345,0
train,./chunk_0_Tanya/chunk_0.wav,706,19.062,क,0,0.28850194811820984,0
train,./chunk_4Tanya/chunk_4.wav,443,11.961,प,0,0.4572651982307434,0
train,./chunk_7_deepak/chunk_7.wav,380,10.26,उ,0,0.6741506457328796,0
train,./chunk_0_Tanya/chunk_0.wav,657,17.739,अ,0,0.34775763750076294,0
train,./chunk_7_deepak/chunk_7.wav,419,11.313,अ,0,0.2093108594417572,0
train,./chunk_4Tanya/chunk_4.wav,1090,29.43,प,1,0.6852684020996094,0
train,./chunk_7_deepak/chunk_7.wav,181,4.887,अ,0,0.33212044835090637,0
train,./chunk_7_deepak/chunk_7.wav,350,9.45,अ,0,0.19429071247577667,0
train,./chunk_7_deepak/chunk_7.wav,781,21.087,ज,0,0.3540802597999573,0
train,./chunk_10_Richa/chunk_10.wav,164,4.428,प,1,0.7883419394493103,1
train,./chunk_4Tanya/chunk_4.wav,800,21.6,र,0,0.15099678933620453,0
train,./chunk_0_Tanya/chunk_0.wav,740,19.98,य,0,0.20258210599422455,0
train,./chunk_4Tanya/chunk_4.wav,233,6.291,इ,0,0.474859356880188,0
train,./chunk_4Tanya/chunk_4.wav,31,0.837,र,0,0.6756888628005981,0
train,./chunk_4Tanya/chunk_4.wav,765,20.655,क,0,0.6503710150718689,0
train,./chunk_10_Richa/chunk_10.wav,244,6.588,स,0,0.7100908160209656,1
train,./chunk_0_Tanya/chunk_0.wav,1070,28.89,अ,0,0.47619378566741943,0
train,./chunk_10_Richa/chunk_10.wav,108,2.916,ड,1,0.7053839564323425,1
train,./chunk_4Tanya/chunk_4.wav,804,21.708,ह,0,0.24824513494968414,0
train,./chunk_7_deepak/chunk_7.wav,943,25.461,इ,0,0.40747499465942383,0
train,./chunk_0_Tanya/chunk_0.wav,1000,27.0,अ,0,0.058034952729940414,0
train,./chunk_7_deepak/chunk_7.wav,524,14.148,प,1,0.827957034111023,1
train,./chunk_0_Tanya/chunk_0.wav,134,3.618,र,1,0.5204495787620544,0
train,./chunk_7_deepak/chunk_7.wav,184,4.968,न,0,0.445813924074173,0
train,./chunk_7_deepak/chunk_7.wav,389,10.503,उ,0,0.6329053044319153,0
train,./chunk_0_Tanya/chunk_0.wav,390,10.53,ब,0,0.4646541178226471,0
train,./chunk_0_Tanya/chunk_0.wav,488,13.176,अ,0,0.5164037942886353,0
train,./chunk_7_deepak/chunk_7.wav,133,3.5909999999999997,इ,0,0.319767028093338,0
train,./chunk_7_deepak/chunk_7.wav,534,14.418,छ,1,0.6479308605194092,0
train,./chunk_0_Tanya/chunk_0.wav,835,22.544999999999998,अ,0,0.6160447597503662,0
train,./chunk_10_Richa/chunk_10.wav,105,2.835,अ,0,0.144203320145607,0
train,./chunk_4Tanya/chunk_4.wav,183,4.941,अ,0,0.07254969328641891,0
train,./chunk_0_Tanya/chunk_0.wav,876,23.652,ग,1,0.6753026247024536,0
train,./chunk_7_deepak/chunk_7.wav,296,7.992,ख,0,0.16916850209236145,0
train,./chunk_7_deepak/chunk_7.wav,913,24.651,स,0,0.15795305371284485,0
train,./chunk_7_deepak/chunk_7.wav,637,17.198999999999998,क,0,0.7128689289093018,1
train,./chunk_4Tanya/chunk_4.wav,297,8.019,इ,0,0.6165885925292969,0
train,./chunk_0_Tanya/chunk_0.wav,262,7.074,स,0,0.6711634993553162,0
train,./chunk_7_deepak/chunk_7.wav,527,14.229,उ,0,0.42869603633880615,0
train,./chunk_7_deepak/chunk_7.wav,1079,29.133,ल,0,0.7560688257217407,1
train,./chunk_4Tanya/chunk_4.wav,573,15.471,अ,0,0.44070300459861755,0
train,./chunk_4Tanya/chunk_4.wav,615,16.605,प,0,0.6625261306762695,0
train,./chunk_7_deepak/chunk_7.wav,949,25.623,त,0,0.410648912191391,0
train,./chunk_4Tanya/chunk_4.wav,885,23.895,अ,0,0.886932373046875,1
train,./chunk_0_Tanya/chunk_0.wav,201,5.427,स,0,0.4332108497619629,0
train,./chunk_4Tanya/chunk_4.wav,699,18.873,अ,0,0.3991755247116089,0
train,./chunk_7_deepak/chunk_7.wav,53,1.431,र,0,0.8558031320571899,1
train,./chunk_7_deepak/chunk_7.wav,135,3.645,इ,0,0.5312504768371582,0
train,./chunk_0_Tanya/chunk_0.wav,543,14.661,क,0,0.4851614832878113,0
train,./chunk_7_deepak/chunk_7.wav,217,5.859,थ,0,0.45775893330574036,0
train,./chunk_7_deepak/chunk_7.wav,932,25.164,थ,0,0.5936858654022217,0
train,./chunk_4Tanya/chunk_4.wav,439,11.853,र,0,0.44858530163764954,0
train,./chunk_0_Tanya/chunk_0.wav,1065,28.755,स,0,0.7372580766677856,1
train,./chunk_7_deepak/chunk_7.wav,382,10.314,छ,1,0.3678872585296631,0
train,./chunk_7_deepak/chunk_7.wav,295,7.965,ख,0,0.5656614303588867,0
train,./chunk_0_Tanya/chunk_0.wav,852,23.004,अ,0,0.14983214437961578,0
train,./chunk_0_Tanya/chunk_0.wav,904,24.408,य,0,0.27647119760513306,0
train,./chunk_10_Richa/chunk_10.wav,136,3.672,इ,0,0.4843067228794098,0
train,./chunk_7_deepak/chunk_7.wav,283,7.641,म,0,0.4307515025138855,0
train,./chunk_0_Tanya/chunk_0.wav,741,20.007,य,0,0.10203496366739273,0
train,./chunk_4Tanya/chunk_4.wav,67,1.809,इ,0,0.46832743287086487,0
train,./chunk_0_Tanya/chunk_0.wav,895,24.165,ल,0,0.08720826357603073,0
train,./chunk_4Tanya/chunk_4.wav,869,23.463,ज,0,0.3351013958454132,0
train,./chunk_4Tanya/chunk_4.wav,1103,29.781,ए,0,0.29806235432624817,0
train,./chunk_10_Richa/chunk_10.wav,175,4.725,क,0,0.5457580089569092,0
train,./chunk_0_Tanya/chunk_0.wav,459,12.393,स,0,0.37038150429725647,0
train,./chunk_7_deepak/chunk_7.wav,661,17.847,अ,0,0.32097673416137695,0
train,./chunk_0_Tanya/chunk_0.wav,916,24.732,अ,0,0.20685915648937225,0
train,./chunk_7_deepak/chunk_7.wav,1004,27.108,ल,1,0.7933171987533569,1
train,./chunk_4Tanya/chunk_4.wav,374,10.098,य,1,0.6657833456993103,0
train,./chunk_4Tanya/chunk_4.wav,177,4.779,झ,0,0.1618824601173401,0
train,./chunk_0_Tanya/chunk_0.wav,1013,27.351,फ,0,0.6483364105224609,0
train,./chunk_0_Tanya/chunk_0.wav,1011,27.297,ए,0,0.18502989411354065,0
train,./chunk_4Tanya/chunk_4.wav,315,8.505,अ,0,0.3651179373264313,0
train,./chunk_0_Tanya/chunk_0.wav,1026,27.701999999999998,अ,0,0.4755367040634155,0
train,./chunk_7_deepak/chunk_7.wav,41,1.107,ए,0,0.17880797386169434,0
train,./chunk_0_Tanya/chunk_0.wav,891,24.057,ए,0,0.38274016976356506,0
train,./chunk_4Tanya/chunk_4.wav,123,3.321,स,0,0.5071691274642944,0
train,./chunk_4Tanya/chunk_4.wav,812,21.924,ए,0,0.1259140819311142,0
train,./chunk_4Tanya/chunk_4.wav,701,18.927,ड,0,0.8055405020713806,1
train,./chunk_0_Tanya/chunk_0.wav,482,13.014,स,0,0.6321049332618713,0
train,./chunk_0_Tanya/chunk_0.wav,640,17.28,इ,0,0.09866528958082199,0
train,./chunk_0_Tanya/chunk_0.wav,195,5.265,उ,0,0.11233174800872803,0
train,./chunk_4Tanya/chunk_4.wav,168,4.536,म,1,0.5730506777763367,0
train,./chunk_4Tanya/chunk_4.wav,54,1.458,अ,0,0.12301938235759735,0
train,./chunk_7_deepak/chunk_7.wav,1062,28.674,इ,0,0.2339363694190979,0
train,./chunk_0_Tanya/chunk_0.wav,416,11.232,अ,0,0.1443818062543869,0
train,./chunk_4Tanya/chunk_4.wav,997,26.919,अ,0,0.2996941804885864,0
train,./chunk_0_Tanya/chunk_0.wav,649,17.523,म,0,0.1722719818353653,0
train,./chunk_7_deepak/chunk_7.wav,1052,28.404,प,1,0.8259280920028687,1
train,./chunk_7_deepak/chunk_7.wav,598,16.146,ए,0,0.10415149480104446,0
train,./chunk_4Tanya/chunk_4.wav,437,11.799,य,0,0.26744914054870605,0
train,./chunk_0_Tanya/chunk_0.wav,814,21.977999999999998,अ,0,0.06709584593772888,0
train,./chunk_10_Richa/chunk_10.wav,258,6.966,अ,0,0.25727638602256775,0
train,./chunk_4Tanya/chunk_4.wav,600,16.2,क,1,0.739292562007904,1
train,./chunk_7_deepak/chunk_7.wav,4,0.108,थ,1,0.6629441976547241,0
train,./chunk_0_Tanya/chunk_0.wav,248,6.696,अ,0,0.3341064453125,0
train,./chunk_4Tanya/chunk_4.wav,375,10.125,य,0,0.37019485235214233,0
train,./chunk_7_deepak/chunk_7.wav,984,26.568,उ,0,0.20102564990520477,0
train,./chunk_0_Tanya/chunk_0.wav,493,13.311,स,0,0.5259321331977844,0
train,./chunk_4Tanya/chunk_4.wav,199,5.373,न,0,0.15577442944049835,0
train,./chunk_0_Tanya/chunk_0.wav,145,3.915,ब,0,0.11041831225156784,0
train,./chunk_7_deepak/chunk_7.wav,970,26.19,थ,1,0.696293294429779,0
train,./chunk_7_deepak/chunk_7.wav,207,5.5889999999999995,उ,0,0.44940975308418274,0
train,./chunk_0_Tanya/chunk_0.wav,79,2.133,अ,0,0.20856858789920807,0
train,./chunk_4Tanya/chunk_4.wav,618,16.686,अ,0,0.05852966755628586,0
train,./chunk_0_Tanya/chunk_0.wav,1098,29.646,अ,0,0.35674798488616943,0
train,./chunk_0_Tanya/chunk_0.wav,678,18.306,ल,1,0.7395208477973938,1
train,./chunk_7_deepak/chunk_7.wav,926,25.002,इ,0,0.17787618935108185,0
train,./chunk_7_deepak/chunk_7.wav,185,4.995,न,0,0.21852107346057892,0
train,./chunk_4Tanya/chunk_4.wav,714,19.278,र,1,0.9002489447593689,1
train,./chunk_0_Tanya/chunk_0.wav,181,4.887,अ,0,0.6328032612800598,0
train,./chunk_7_deepak/chunk_7.wav,905,24.435,र,0,0.4508935213088989,0
train,./chunk_0_Tanya/chunk_0.wav,907,24.489,अ,0,0.2633281648159027,0
train,./chunk_7_deepak/chunk_7.wav,407,10.988999999999999,ह,0,0.42365989089012146,0
train,./chunk_0_Tanya/chunk_0.wav,1004,27.108,ज,1,0.6113319396972656,0
train,./chunk_4Tanya/chunk_4.wav,626,16.902,उ,0,0.30253511667251587,0
train,./chunk_0_Tanya/chunk_0.wav,50,1.35,म,0,0.42901962995529175,0
train,./chunk_4Tanya/chunk_4.wav,923,24.921,ल,0,0.37681373953819275,0
train,./chunk_0_Tanya/chunk_0.wav,116,3.132,ज,0,0.6100441813468933,0
train,./chunk_0_Tanya/chunk_0.wav,643,17.361,इ,0,0.4284573197364807,0
train,./chunk_0_Tanya/chunk_0.wav,410,11.07,ज,0,0.5501184463500977,0
train,./chunk_4Tanya/chunk_4.wav,324,8.748,इ,0,0.24323293566703796,0
train,./chunk_7_deepak/chunk_7.wav,121,3.267,त,0,0.518994152545929,0
train,./chunk_10_Richa/chunk_10.wav,115,3.105,अ,0,0.53818678855896,0
train,./chunk_4Tanya/chunk_4.wav,536,14.472,घ,0,0.5510224103927612,0
train,./chunk_10_Richa/chunk_10.wav,55,1.4849999999999999,अ,0,0.08539597690105438,0
train,./chunk_0_Tanya/chunk_0.wav,210,5.67,ए,0,0.20749054849147797,0
train,./chunk_7_deepak/chunk_7.wav,414,11.177999999999999,अ,0,0.5916882157325745,0
train,./chunk_7_deepak/chunk_7.wav,100,2.7,उ,0,0.07259482890367508,0
train,./chunk_4Tanya/chunk_4.wav,913,24.651,अ,0,0.5868611335754395,0
train,./chunk_4Tanya/chunk_4.wav,427,11.529,र,0,0.5869948863983154,0
train,./chunk_7_deepak/chunk_7.wav,818,22.086,अ,0,0.6986857056617737,0
train,./chunk_7_deepak/chunk_7.wav,102,2.754,र,1,0.46257978677749634,0
train,./chunk_0_Tanya/chunk_0.wav,1048,28.296,अ,0,0.22491326928138733,0
train,./chunk_4Tanya/chunk_4.wav,366,9.882,थ,1,0.8514107465744019,1
train,./chunk_7_deepak/chunk_7.wav,521,14.067,न,0,0.057386595755815506,0
train,./chunk_0_Tanya/chunk_0.wav,804,21.708,ए,0,0.4714322090148926,0
train,./chunk_0_Tanya/chunk_0.wav,249,6.723,अ,0,0.3902308940887451,0
train,./chunk_4Tanya/chunk_4.wav,624,16.848,र,0,0.07556711882352829,0
train,./chunk_7_deepak/chunk_7.wav,404,10.908,ह,0,0.22684724628925323,0
train,./chunk_7_deepak/chunk_7.wav,299,8.073,ए,0,0.3877112865447998,0
train,./chunk_4Tanya/chunk_4.wav,181,4.887,म,0,0.21853235363960266,0
train,./chunk_10_Richa/chunk_10.wav,273,7.3709999999999996,ए,0,0.13974528014659882,0
train,./chunk_0_Tanya/chunk_0.wav,655,17.685,अ,0,0.32495173811912537,0
train,./chunk_0_Tanya/chunk_0.wav,88,2.376,म,1,0.661105751991272,0
train,./chunk_0_Tanya/chunk_0.wav,84,2.268,स,0,0.30745673179626465,0
train,./chunk_0_Tanya/chunk_0.wav,556,15.012,अ,0,0.26519879698753357,0
train,./chunk_7_deepak/chunk_7.wav,417,11.259,अ,0,0.14402970671653748,0
train,./chunk_0_Tanya/chunk_0.wav,119,3.213,अ,0,0.08317037671804428,0
train,./chunk_10_Richa/chunk_10.wav,184,4.968,प,0,0.47963231801986694,0
train,./chunk_4Tanya/chunk_4.wav,990,26.73,क,1,0.8743151426315308,1
train,./chunk_0_Tanya/chunk_0.wav,847,22.869,अ,0,0.44456174969673157,0
train,./chunk_0_Tanya/chunk_0.wav,89,2.403,म,0,0.7510767579078674,1
train,./chunk_7_deepak/chunk_7.wav,310,8.37,प,1,0.8528217673301697,1
train,./chunk_4Tanya/chunk_4.wav,905,24.435,न,0,0.3883291184902191,0
train,./chunk_7_deepak/chunk_7.wav,54,1.458,इ,0,0.5570821762084961,0
train,./chunk_4Tanya/chunk_4.wav,871,23.517,ए,0,0.04491804912686348,0
train,./chunk_4Tanya/chunk_4.wav,290,7.83,न,0,0.5940835475921631,0
train,./chunk_7_deepak/chunk_7.wav,302,8.154,इ,0,0.4437987804412842,0
train,./chunk_0_Tanya/chunk_0.wav,815,22.005,अ,0,0.14124220609664917,0
train,./chunk_0_Tanya/chunk_0.wav,654,17.658,अ,0,0.444966584444046,0
train,./chunk_4Tanya/chunk_4.wav,610,16.47,ए,0,0.3698350191116333,0
train,./chunk_4Tanya/chunk_4.wav,364,9.828,अ,0,0.40614649653434753,0
train,./chunk_7_deepak/chunk_7.wav,532,14.363999999999999,उ,0,0.7200510501861572,1
train,./chunk_4Tanya/chunk_4.wav,721,19.467,क,0,0.7226548790931702,1
train,./chunk_7_deepak/chunk_7.wav,198,5.346,न,1,0.7421188950538635,1
train,./chunk_4Tanya/chunk_4.wav,121,3.267,ए,0,0.7778599262237549,1
train,./chunk_4Tanya/chunk_4.wav,868,23.436,ज,1,0.6567981839179993,0
train,./chunk_10_Richa/chunk_10.wav,106,2.862,इ,0,0.5526525378227234,0
train,./chunk_0_Tanya/chunk_0.wav,729,19.683,ए,0,0.12054340541362762,0
train,./chunk_7_deepak/chunk_7.wav,348,9.395999999999999,म,0,0.6080446243286133,0
train,./chunk_10_Richa/chunk_10.wav,243,6.561,स,0,0.712790310382843,1
train,./chunk_0_Tanya/chunk_0.wav,1061,28.647,अ,0,0.28870558738708496,0
train,./chunk_7_deepak/chunk_7.wav,988,26.676,य,0,0.30473974347114563,0
train,./chunk_0_Tanya/chunk_0.wav,825,22.275,उ,0,0.7445765733718872,1
train,./chunk_0_Tanya/chunk_0.wav,688,18.576,र,1,0.7338608503341675,1
train,./chunk_0_Tanya/chunk_0.wav,349,9.423,अ,0,0.7670267224311829,1
train,./chunk_7_deepak/chunk_7.wav,784,21.168,अ,0,0.04129860922694206,0
train,./chunk_4Tanya/chunk_4.wav,717,19.358999999999998,न,0,0.33223825693130493,0
train,./chunk_4Tanya/chunk_4.wav,1092,29.483999999999998,प,0,0.23896995186805725,0
train,./chunk_0_Tanya/chunk_0.wav,152,4.104,ठ,0,0.67438143491745,0
train,./chunk_0_Tanya/chunk_0.wav,755,20.384999999999998,ह,1,0.5894986987113953,0
train,./chunk_7_deepak/chunk_7.wav,998,26.945999999999998,द,1,0.7959185838699341,1
train,./chunk_0_Tanya/chunk_0.wav,350,9.45,अ,0,0.7134813666343689,1
train,./chunk_4Tanya/chunk_4.wav,229,6.183,फ,0,0.679673969745636,0
train,./chunk_0_Tanya/chunk_0.wav,1017,27.459,फ,0,0.42697903513908386,0
train,./chunk_0_Tanya/chunk_0.wav,525,14.175,क,0,0.8033967018127441,1
train,./chunk_10_Richa/chunk_10.wav,272,7.344,ए,0,0.12152530252933502,0
train,./chunk_4Tanya/chunk_4.wav,707,19.089,र,0,0.6211416721343994,0
train,./chunk_4Tanya/chunk_4.wav,282,7.614,म,1,0.8248022198677063,1
train,./chunk_4Tanya/chunk_4.wav,570,15.39,अ,0,0.048824846744537354,0
train,./chunk_0_Tanya/chunk_0.wav,211,5.697,ए,0,0.18542486429214478,0
train,./chunk_4Tanya/chunk_4.wav,698,18.846,अ,0,0.31051358580589294,0
train,./chunk_4Tanya/chunk_4.wav,78,2.106,ड,0,0.8277315497398376,1
train,./chunk_0_Tanya/chunk_0.wav,491,13.257,स,0,0.6094540357589722,0
train,./chunk_4Tanya/chunk_4.wav,344,9.288,अ,0,0.5246732234954834,0
train,./chunk_4Tanya/chunk_4.wav,872,23.544,ए,0,0.45618683099746704,0
train,./chunk_4Tanya/chunk_4.wav,576,15.552,ल,0,0.19142360985279083,0
train,./chunk_4Tanya/chunk_4.wav,175,4.725,उ,0,0.3805598020553589,0
train,./chunk_7_deepak/chunk_7.wav,825,22.275,ए,0,0.24269317090511322,0
train,./chunk_7_deepak/chunk_7.wav,623,16.821,न,0,0.45963820815086365,0
train,./chunk_4Tanya/chunk_4.wav,247,6.669,ब,0,0.5767291784286499,0
train,./chunk_7_deepak/chunk_7.wav,1002,27.054,अ,0,0.36328643560409546,0
train,./chunk_0_Tanya/chunk_0.wav,81,2.187,अ,0,0.30848532915115356,0
train,./chunk_0_Tanya/chunk_0.wav,90,2.43,इ,0,0.7869601249694824,1
train,./chunk_0_Tanya/chunk_0.wav,894,24.137999999999998,ल,1,0.8041331768035889,1
train,./chunk_4Tanya/chunk_4.wav,372,10.044,अ,0,0.29453590512275696,0
train,./chunk_4Tanya/chunk_4.wav,358,9.666,स,0,0.7589202523231506,1
train,./chunk_0_Tanya/chunk_0.wav,1024,27.648,न,0,0.5658432245254517,0
train,./chunk_4Tanya/chunk_4.wav,569,15.363,व,0,0.3471890389919281,0
train,./chunk_4Tanya/chunk_4.wav,200,5.4,ह,0,0.21762624382972717,0
train,./chunk_4Tanya/chunk_4.wav,1018,27.486,अ,0,0.20101194083690643,0
train,./chunk_10_Richa/chunk_10.wav,274,7.398,ए,0,0.24200545251369476,0
train,./chunk_4Tanya/chunk_4.wav,556,15.012,च,1,0.7095411419868469,1
train,./chunk_7_deepak/chunk_7.wav,898,24.246,क,1,0.7100830674171448,1
train,./chunk_0_Tanya/chunk_0.wav,1021,27.567,अ,0,0.5010181665420532,0
train,./chunk_4Tanya/chunk_4.wav,329,8.883,स,0,0.5924392342567444,0
train,./chunk_4Tanya/chunk_4.wav,371,10.017,अ,0,0.2175946980714798,0
train,./chunk_4Tanya/chunk_4.wav,313,8.451,ह,0,0.06320927292108536,0
train,./chunk_0_Tanya/chunk_0.wav,736,19.872,त,0,0.1554938554763794,0
train,./chunk_4Tanya/chunk_4.wav,633,17.091,इ,0,0.1675504595041275,0
train,./chunk_7_deepak/chunk_7.wav,636,17.172,क,0,0.6961134076118469,0
train,./chunk_0_Tanya/chunk_0.wav,256,6.912,म,0,0.4543989896774292,0
train,./chunk_7_deepak/chunk_7.wav,109,2.943,न,0,0.356091171503067,0
train,./chunk_0_Tanya/chunk_0.wav,394,10.638,स,0,0.49262720346450806,0
train,./chunk_10_Richa/chunk_10.wav,67,1.809,अ,0,0.2765611708164215,0
train,./chunk_4Tanya/chunk_4.wav,551,14.877,ए,0,0.6602690815925598,0
train,./chunk_7_deepak/chunk_7.wav,42,1.134,क,1,0.38831523060798645,0
train,./chunk_7_deepak/chunk_7.wav,794,21.438,अ,0,0.11674686521291733,0
train,./chunk_4Tanya/chunk_4.wav,442,11.934,प,0,0.6886847019195557,0
train,./chunk_7_deepak/chunk_7.wav,826,22.302,ए,0,0.3465428948402405,0
train,./chunk_10_Richa/chunk_10.wav,185,4.995,अ,0,0.07648083567619324,0
train,./chunk_4Tanya/chunk_4.wav,933,25.191,अ,0,0.6426092386245728,0
train,./chunk_7_deepak/chunk_7.wav,962,25.974,अ,0,0.3268887996673584,0
train,./chunk_0_Tanya/chunk_0.wav,85,2.295,स,0,0.2629188001155853,0
train,./chunk_4Tanya/chunk_4.wav,185,4.995,अ,0,0.09407801181077957,0
train,./chunk_0_Tanya/chunk_0.wav,461,12.447,न,0,0.03631269186735153,0
train,./chunk_10_Richa/chunk_10.wav,176,4.752,ज,0,0.5579672455787659,0
train,./chunk_7_deepak/chunk_7.wav,58,1.566,इ,0,0.2725375294685364,0
train,./chunk_7_deepak/chunk_7.wav,123,3.321,इ,0,0.05185684561729431,0
train,./chunk_4Tanya/chunk_4.wav,36,0.972,ए,0,0.8339115381240845,1
train,./chunk_7_deepak/chunk_7.wav,410,11.07,थ,1,0.4822203516960144,0
train,./chunk_4Tanya/chunk_4.wav,378,10.206,अ,0,0.22327300906181335,0
train,./chunk_4Tanya/chunk_4.wav,66,1.782,इ,0,0.4622863829135895,0
train,./chunk_7_deepak/chunk_7.wav,1006,27.162,ल,0,0.22257646918296814,0
train,./chunk_7_deepak/chunk_7.wav,535,14.445,छ,0,0.7774360179901123,1
train,./chunk_4Tanya/chunk_4.wav,767,20.709,क,0,0.32745757699012756,0
train,./chunk_7_deepak/chunk_7.wav,163,4.401,अ,0,0.07696013897657394,0
train,./chunk_0_Tanya/chunk_0.wav,200,5.4,स,0,0.585376501083374,0
train,./chunk_0_Tanya/chunk_0.wav,412,11.124,अ,0,0.13368633389472961,0
train,./chunk_7_deepak/chunk_7.wav,334,9.018,र,1,0.6722381114959717,0
train,./chunk_4Tanya/chunk_4.wav,515,13.905,ए,0,0.6773427128791809,0
train,./chunk_4Tanya/chunk_4.wav,304,8.208,अ,0,0.28789210319519043,0
train,./chunk_4Tanya/chunk_4.wav,466,12.582,प,1,0.6569815874099731,0
train,./chunk_7_deepak/chunk_7.wav,584,15.768,त,1,0.6842807531356812,0
train,./chunk_10_Richa/chunk_10.wav,56,1.512,अ,0,0.05940838158130646,0
train,./chunk_0_Tanya/chunk_0.wav,54,1.458,न,1,0.6449238061904907,0
train,./chunk_4Tanya/chunk_4.wav,568,15.336,व,1,0.5604701042175293,0
train,./chunk_4Tanya/chunk_4.wav,526,14.202,अ,0,0.4138348698616028,0
train,./chunk_0_Tanya/chunk_0.wav,902,24.354,ग,0,0.3951584994792938,0
train,./chunk_10_Richa/chunk_10.wav,205,5.535,ल,0,0.5452160239219666,0
train,./chunk_7_deepak/chunk_7.wav,586,15.822,उ,0,0.27497056126594543,0
train,./chunk_0_Tanya/chunk_0.wav,1032,27.864,इ,0,0.5682793259620667,0
